ASIN,username,rating,title,date,country,helpful,description,keyword,importance,sentiment_score,magnitude,aspect
B08NPDBN9P,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",Tevia,0.012275145,0.200000003,0.200000003,
B08NPD17BL,rushabh,4.0 out of 5 stars,Does not taste that good.,28/07/2022 00:00,India,,Tastes bit bitter than other sugar free.,Tastes,0.737123549,0.200000003,0.200000003,Taste
B08NPD17BL,rushabh,4.0 out of 5 stars,Does not taste that good.,28/07/2022 00:00,India,,Tastes bit bitter than other sugar free.,sugar,0.262876451,0,0,Taste
B08NPBYY35,MDG,2.0 out of 5 stars,Average product,10/05/2022 00:00,India,,First time we have used this brand. After taste was observed in the product.,product,0.070946187,0,0,Quality
B08NPBYY35,MDG,2.0 out of 5 stars,Average product,10/05/2022 00:00,India,,First time we have used this brand. After taste was observed in the product.,taste,0.093257844,0,0,Taste
B08NPBYY35,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",Tevia,0.012275145,0.200000003,0.200000003,
B08NPBYY35,MDG,2.0 out of 5 stars,Average product,10/05/2022 00:00,India,,First time we have used this brand. After taste was observed in the product.,time,0.627043724,0,0,
B08NPBYY35,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",sugar intake,0.074299663,0,0,Taste
B08NPBYY35,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",blood,0.07971295,0,0,
B08NPBYY35,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",sugar,0.128658205,0,0,Taste
B08NPBYY35,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",people,0.705054045,0,0.200000003,
B08NPBYY35,MDG,2.0 out of 5 stars,Average product,10/05/2022 00:00,India,,First time we have used this brand. After taste was observed in the product.,brand,0.208752275,0,0,
B08NP2HY8Q,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",sugar,0.128658205,0,0,Taste
B08NP2HY8Q,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",people,0.705054045,0,0.200000003,
B08NP2HY8Q,MDG,2.0 out of 5 stars,Average product,10/05/2022 00:00,India,,First time we have used this brand. After taste was observed in the product.,taste,0.093257844,0,0,Taste
B08NP2HY8Q,MDG,2.0 out of 5 stars,Average product,10/05/2022 00:00,India,,First time we have used this brand. After taste was observed in the product.,brand,0.208752275,0,0,
B08NP2HY8Q,MDG,2.0 out of 5 stars,Average product,10/05/2022 00:00,India,,First time we have used this brand. After taste was observed in the product.,time,0.627043724,0,0,
B08NP2HY8Q,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",Tevia,0.012275145,0.200000003,0.200000003,
B08NP2HY8Q,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",sugar intake,0.074299663,0,0,Taste
B08NP2HY8Q,Wdias,5.0 out of 5 stars,Good for diabetic patients.,03/07/2022 00:00,India,,"When people have uncontrolled sugar in their blood, they may reduce sugar intake. Tevia helps them do it.",blood,0.07971295,0,0,
B08NP2HY8Q,MDG,2.0 out of 5 stars,Average product,10/05/2022 00:00,India,,First time we have used this brand. After taste was observed in the product.,product,0.070946187,0,0,Quality
B08MV26J7C,Krishna V.,1.0 out of 5 stars,False label,07/07/2022 00:00,India,,"It's dextrose more than Stevia. It's not at all sugar free. Dextrose is a sugar. It may be sucrose free, but it's not sugar free. Calling it sugar free when the main ingredient is dextrose is just lying. I didn't read the label properly. I regret the purchase.",ingredient,0.021040259,-0.300000012,0.300000012,Ingredient
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,stevia,0.021777615,0.100000001,0.100000001,
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,maltdexitrin,0.52646488,0.400000006,1.600000024,
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,product,0.167165175,0.100000001,0.100000001,Quality
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,dextrose,0.145750642,0,0,
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,maltdexitrin,0.067911178,0,0,
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,ingredients,0.009887997,0,0,Ingredient
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,sugar,0.020425469,0.400000006,0.400000006,Taste
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,best,0.020325612,-0.100000001,0.100000001,
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,fillers,0.014078418,0,0,
B08MV26J7C,Ujjawal Gauraha,1.0 out of 5 stars,Even unhealhty then sugar,06/07/2022 00:00,India,,This product has dextrose and maltdexitrin. maltdexitrin is even cheaper & unhealthier alternative to sugar. Its best to avoid. Better to find something 100% stevia made with no fillers or hidden ingredients....,something,0.006213007,0.200000003,0.200000003,
B08MV26J7C,Krishna V.,1.0 out of 5 stars,False label,07/07/2022 00:00,India,,"It's dextrose more than Stevia. It's not at all sugar free. Dextrose is a sugar. It may be sucrose free, but it's not sugar free. Calling it sugar free when the main ingredient is dextrose is just lying. I didn't read the label properly. I regret the purchase.",dextrose,0.019922264,-0.300000012,0.300000012,
B08MV26J7C,Sent,1.0 out of 5 stars,This product contains Dextrose a form of sugar,19/07/2022 00:00,India,,Dextrose is first ingredient. This is just like sugar. Please check this out before buying. If you are purchasing this because you want a sugar substitute or are diabetic or pre-diabetic or glucose intolerant then this product doesn't seem to be what you want.,Dextrose,0.887896478,0.100000001,0.400000006,
B08MV26J7C,Krishna V.,1.0 out of 5 stars,False label,07/07/2022 00:00,India,,"It's dextrose more than Stevia. It's not at all sugar free. Dextrose is a sugar. It may be sucrose free, but it's not sugar free. Calling it sugar free when the main ingredient is dextrose is just lying. I didn't read the label properly. I regret the purchase.",purchase,0.042036016,-0.800000012,0.800000012,
B08MV26J7C,Sent,1.0 out of 5 stars,This product contains Dextrose a form of sugar,19/07/2022 00:00,India,,Dextrose is first ingredient. This is just like sugar. Please check this out before buying. If you are purchasing this because you want a sugar substitute or are diabetic or pre-diabetic or glucose intolerant then this product doesn't seem to be what you want.,product,0.022167835,-0.300000012,0.300000012,Quality
B08MV26J7C,Krishna V.,1.0 out of 5 stars,False label,07/07/2022 00:00,India,,"It's dextrose more than Stevia. It's not at all sugar free. Dextrose is a sugar. It may be sucrose free, but it's not sugar free. Calling it sugar free when the main ingredient is dextrose is just lying. I didn't read the label properly. I regret the purchase.",label,0.049931504,-0.200000003,0.200000003,
B08MV26J7C,Sushrut,5.0 out of 5 stars,Taste is good,27/07/2022 00:00,India,,Good taste and lumps do not form,lumps,0.424034238,0,0,
B08MV26J7C,Sent,1.0 out of 5 stars,This product contains Dextrose a form of sugar,19/07/2022 00:00,India,,Dextrose is first ingredient. This is just like sugar. Please check this out before buying. If you are purchasing this because you want a sugar substitute or are diabetic or pre-diabetic or glucose intolerant then this product doesn't seem to be what you want.,sugar,0.051784672,0,0,Taste
B08MV26J7C,Sent,1.0 out of 5 stars,This product contains Dextrose a form of sugar,19/07/2022 00:00,India,,Dextrose is first ingredient. This is just like sugar. Please check this out before buying. If you are purchasing this because you want a sugar substitute or are diabetic or pre-diabetic or glucose intolerant then this product doesn't seem to be what you want.,sugar substitute,0.028608717,-0.400000006,0.400000006,Taste
B08MV26J7C,Sushrut,5.0 out of 5 stars,Taste is good,27/07/2022 00:00,India,,Good taste and lumps do not form,taste,0.575965762,0.100000001,0.100000001,Taste
B08MV26J7C,Sent,1.0 out of 5 stars,This product contains Dextrose a form of sugar,19/07/2022 00:00,India,,Dextrose is first ingredient. This is just like sugar. Please check this out before buying. If you are purchasing this because you want a sugar substitute or are diabetic or pre-diabetic or glucose intolerant then this product doesn't seem to be what you want.,glucose,0.009542299,-0.300000012,0.300000012,Flavour
B08MV26J7C,barad h.,3.0 out of 5 stars,product is good,10/07/2022 00:00,India,,product is good but price is very high.,price,0.287625998,0,0,Pricing
B08MV26J7C,Krishna V.,1.0 out of 5 stars,False label,07/07/2022 00:00,India,,"It's dextrose more than Stevia. It's not at all sugar free. Dextrose is a sugar. It may be sucrose free, but it's not sugar free. Calling it sugar free when the main ingredient is dextrose is just lying. I didn't read the label properly. I regret the purchase.",Dextrose,0.606655002,0,0,
B08MV26J7C,Krishna V.,1.0 out of 5 stars,False label,07/07/2022 00:00,India,,"It's dextrose more than Stevia. It's not at all sugar free. Dextrose is a sugar. It may be sucrose free, but it's not sugar free. Calling it sugar free when the main ingredient is dextrose is just lying. I didn't read the label properly. I regret the purchase.",Stevia,0.260414928,0,0,
B08MV26J7C,barad h.,3.0 out of 5 stars,product is good,10/07/2022 00:00,India,,product is good but price is very high.,product,0.712374032,0.200000003,0.200000003,Quality
B082TC6KL9,Shirish Karia,4.0 out of 5 stars,Good substitute for sugar,16/06/2022 00:00,India,,It takes a while to get used to the taste but after few days you begin to like it. Wish they would add a spoon inside the bottle for a correct measure.,measure,0.140261099,0,0,
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",sweetness,0.057802159,0,0,Taste
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",spoon,0.057119366,0,0,
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",products,0.013771982,-0.5,0.5,Quality
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",site,0.013771982,-0.5,0.5,
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",Stevia,0.01324487,-0.600000024,0.600000024,
B082TC6KL9,Sundar Rajan,5.0 out of 5 stars,An excellent sugar-free item,02/07/2022 00:00,India,,I think I have reviewed Sugar Free Green before. Anyway!,Sugar Free Green,1,0,0,Taste
B082TC6KL9,Shirish Karia,4.0 out of 5 stars,Good substitute for sugar,16/06/2022 00:00,India,,It takes a while to get used to the taste but after few days you begin to like it. Wish they would add a spoon inside the bottle for a correct measure.,taste,0.572147071,0.300000012,0.300000012,Taste
B082TC6KL9,Shirish Karia,4.0 out of 5 stars,Good substitute for sugar,16/06/2022 00:00,India,,It takes a while to get used to the taste but after few days you begin to like it. Wish they would add a spoon inside the bottle for a correct measure.,bottle,0.199306875,0,0,
B082TC6KL9,Vikas Bansal,1.0 out of 5 stars,Have Maltodextrine dextrose ...joke,25/05/2022 00:00,India,,Ingredients have Dextrose Maltodextrine...really in a product which is sold not to increase glucose and insulin..complete joke...brand is fooling people,Ingredients,0.210781679,-0.5,0.5,Ingredient
B082TC6KL9,Shirish Karia,4.0 out of 5 stars,Good substitute for sugar,16/06/2022 00:00,India,,It takes a while to get used to the taste but after few days you begin to like it. Wish they would add a spoon inside the bottle for a correct measure.,spoon,0.088284969,0,0,
B082TC6KL9,Vikas Bansal,1.0 out of 5 stars,Have Maltodextrine dextrose ...joke,25/05/2022 00:00,India,,Ingredients have Dextrose Maltodextrine...really in a product which is sold not to increase glucose and insulin..complete joke...brand is fooling people,Maltodextrine,0.405198812,-0.5,1,
B082TC6KL9,Vikas Bansal,1.0 out of 5 stars,Have Maltodextrine dextrose ...joke,25/05/2022 00:00,India,,Ingredients have Dextrose Maltodextrine...really in a product which is sold not to increase glucose and insulin..complete joke...brand is fooling people,product,0.186087981,-0.400000006,0.899999976,Quality
B082TC6KL9,Vikas Bansal,1.0 out of 5 stars,Have Maltodextrine dextrose ...joke,25/05/2022 00:00,India,,Ingredients have Dextrose Maltodextrine...really in a product which is sold not to increase glucose and insulin..complete joke...brand is fooling people,glucose,0.058483563,-0.5,0.5,Flavour
B082TC6KL9,Vikas Bansal,1.0 out of 5 stars,Have Maltodextrine dextrose ...joke,25/05/2022 00:00,India,,Ingredients have Dextrose Maltodextrine...really in a product which is sold not to increase glucose and insulin..complete joke...brand is fooling people,brand,0.04451919,-0.5,0.5,
B082TC6KL9,Vikas Bansal,1.0 out of 5 stars,Have Maltodextrine dextrose ...joke,25/05/2022 00:00,India,,Ingredients have Dextrose Maltodextrine...really in a product which is sold not to increase glucose and insulin..complete joke...brand is fooling people,joke,0.043991502,-0.400000006,0.400000006,
B082TC6KL9,Vikas Bansal,1.0 out of 5 stars,Have Maltodextrine dextrose ...joke,25/05/2022 00:00,India,,Ingredients have Dextrose Maltodextrine...really in a product which is sold not to increase glucose and insulin..complete joke...brand is fooling people,people,0.031074118,-0.5,0.5,
B082TC6KL9,Vikas Bansal,1.0 out of 5 stars,Have Maltodextrine dextrose ...joke,25/05/2022 00:00,India,,Ingredients have Dextrose Maltodextrine...really in a product which is sold not to increase glucose and insulin..complete joke...brand is fooling people,insulin,0.019863155,-0.5,0.5,
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",stevia powder,0.083303928,0,0,
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",sugar,0.065494649,0,0,Taste
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",step,0.071918882,0.200000003,0.200000003,
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",sugar,0.227544785,0,0,Taste
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",sweets,0.019310273,0.899999976,0.899999976,Taste
B082TC6KL9,Arun Kochhar,1.0 out of 5 stars,"A tasteless, bland product.",03/07/2022 00:00,India,,"Marketed as a sugar free stevia powder, whose one scoop is the equivalent of one spoon of sugar in sweetness, it is absolutely insipid and granular. Kindly discontinue selling such tasteless Stevia look-alike bland products on your site.",equivalent,0.467946291,0,0,
B082TC6KL9,kavita,1.0 out of 5 stars,Not sugarfree,30/07/2022 00:00,India,,It has other forms of sweetners making is not sugarfree,forms,0.555777609,-0.100000001,0.100000001,
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",cravings,0.509177029,0.200000003,0.5,
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",diet,0.232593834,0.300000012,0.300000012,
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",fitness journey,0.056611769,0.200000003,0.200000003,
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",product,0.027836021,0.899999976,0.899999976,Quality
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",life,0.027836021,0.800000012,0.800000012,Quality
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",substitute,0.025562644,0.899999976,0.899999976,
B082TC6KL9,kavita,1.0 out of 5 stars,Not sugarfree,30/07/2022 00:00,India,,It has other forms of sweetners making is not sugarfree,sweetners making,0.44422242,0,0,Taste
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",diet,0.012151508,0.899999976,0.899999976,
B082TC6KL9,Rupali Sanghrajka,1.0 out of 5 stars,USES MALTODEXTRIN,15/07/2022 00:00,India,,Maltodextrin is even worse for our bodies than normal household sugars. Using maltodextrin and calling it sugar free? scammers. Don't buy,scammers,0.055750795,-0.5,0.5,
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",coffee,0.008501001,0.899999976,0.899999976,Flavour
B082TC6KL9,Rupali Sanghrajka,1.0 out of 5 stars,USES MALTODEXTRIN,15/07/2022 00:00,India,,Maltodextrin is even worse for our bodies than normal household sugars. Using maltodextrin and calling it sugar free? scammers. Don't buy,Maltodextrin,0.446548283,-0.600000024,0.600000024,
B082TC6KL9,Rupali Sanghrajka,1.0 out of 5 stars,USES MALTODEXTRIN,15/07/2022 00:00,India,,Maltodextrin is even worse for our bodies than normal household sugars. Using maltodextrin and calling it sugar free? scammers. Don't buy,bodies,0.230272397,-0.600000024,0.600000024,
B082TC6KL9,Rupali Sanghrajka,1.0 out of 5 stars,USES MALTODEXTRIN,15/07/2022 00:00,India,,Maltodextrin is even worse for our bodies than normal household sugars. Using maltodextrin and calling it sugar free? scammers. Don't buy,household sugars,0.182690442,-0.600000024,0.600000024,Taste
B082TC6KL9,Rupali Sanghrajka,1.0 out of 5 stars,USES MALTODEXTRIN,15/07/2022 00:00,India,,Maltodextrin is even worse for our bodies than normal household sugars. Using maltodextrin and calling it sugar free? scammers. Don't buy,maltodextrin,0.084738076,0,0,
B082TC6KL9,Komal Bapat,5.0 out of 5 stars,Perfect substitute for sugar,25/07/2022 00:00,India,,"Being on a diet,cravings are normal but how you overcome them, is a successful step in your fitness journey. This product has made my life so easy by acting as a perfect substitute to my tea, coffee and all the sweets I crave for! Makes my diet happy-go-lucky.",tea,0.008501001,0.899999976,0.899999976,Flavour
B079Z36PRK,Rashmi Bhatt,5.0 out of 5 stars,Best product ever,28/07/2022 00:00,India,One person found this helpful,"In today's run-of-the-mill life, we all do as much exercise, yoga, zumba as we want, but unless our diet is proper, then all of them are of no use, sugar has a big contribution in not being fit in our life, that's why sugar is first of all. Instead of adopting #sugarfree.. value for money..",contribution,0.066890784,0,0,
B079Z36PRK,Rashmi Bhatt,5.0 out of 5 stars,Best product ever,28/07/2022 00:00,India,One person found this helpful,"In today's run-of-the-mill life, we all do as much exercise, yoga, zumba as we want, but unless our diet is proper, then all of them are of no use, sugar has a big contribution in not being fit in our life, that's why sugar is first of all. Instead of adopting #sugarfree.. value for money..",use,0.066890784,0,0,
