ASIN,Date,Category,BSR,Last Known BSR
B077P3NMZR,2022-11-13,Health & Personal Care,51557.0,46107.0
B077P3NMZR,2022-11-14,Health & Personal Care,56557.0,51557.0
B077P3NMZR,2022-11-15,Health & Personal Care,59888.0,56557.0
B077P3NMZR,2022-11-16,Health & Personal Care,62915.0,59888.0
B077P3NMZR,2022-11-17,Health & Personal Care,63545.0,62915.0
B077P3NMZR,2022-11-18,Health & Personal Care,64834.0,63545.0
B077P3NMZR,2022-11-10,Powder Detergent,194.0,
B077P3NMZR,2022-11-12,Powder Detergent,254.0,194.0
B077P3NMZR,2022-11-13,Powder Detergent,293.0,254.0
B077P3NMZR,2022-11-14,Powder Detergent,319.0,293.0
B077P3NMZR,2022-11-15,Powder Detergent,328.0,319.0
B077P3NMZR,2022-11-16,Powder Detergent,346.0,328.0
B077P3NMZR,2022-11-17,Powder Detergent,349.0,346.0
B077P3NMZR,2022-11-18,Powder Detergent,356.0,349.0
B01ITJ6642,2022-11-10,Health & Personal Care,63.0,
B01ITJ6642,2022-11-11,Health & Personal Care,58.0,63.0
B01ITJ6642,2022-11-12,Health & Personal Care,70.0,58.0
B01ITJ6642,2022-11-13,Health & Personal Care,69.0,70.0
B01ITJ6642,2022-11-14,Health & Personal Care,72.0,69.0
B01ITJ6642,2022-11-15,Health & Personal Care,83.0,72.0
B01ITJ6642,2022-11-16,Health & Personal Care,79.0,83.0
B01ITJ6642,2022-11-17,Health & Personal Care,73.0,79.0
B01ITJ6642,2022-11-18,Health & Personal Care,79.0,73.0
B01ITJ6642,2022-11-10,Powder Detergent,9.0,
B01ITJ6642,2022-11-11,Powder Detergent,6.0,9.0
B01ITJ6642,2022-11-12,Powder Detergent,8.0,6.0
B01ITJ6642,2022-11-13,Powder Detergent,10.0,8.0
B01ITJ6642,2022-11-14,Powder Detergent,9.0,10.0
B01ITJ6642,2022-11-15,Powder Detergent,12.0,9.0
B01ITJ6642,2022-11-16,Powder Detergent,13.0,12.0
B01ITJ6642,2022-11-17,Powder Detergent,13.0,13.0
B01ITJ6642,2022-11-18,Powder Detergent,12.0,13.0
B07F9ZRRJG,2022-11-10,Health & Personal Care,88.0,
B07F9ZRRJG,2022-11-11,Health & Personal Care,78.0,88.0
B07F9ZRRJG,2022-11-12,Health & Personal Care,82.0,78.0
B07F9ZRRJG,2022-11-13,Health & Personal Care,128.0,82.0
B07F9ZRRJG,2022-11-14,Health & Personal Care,145.0,128.0
B07F9ZRRJG,2022-11-15,Health & Personal Care,97.0,145.0
B07F9ZRRJG,2022-11-16,Health & Personal Care,57.0,97.0
B07F9ZRRJG,2022-11-17,Health & Personal Care,57.0,57.0
B07F9ZRRJG,2022-11-18,Health & Personal Care,53.0,57.0
B07F9ZRRJG,2022-11-10,Powder Detergent,12.0,
B07F9ZRRJG,2022-11-11,Powder Detergent,10.0,12.0
B07F9ZRRJG,2022-11-12,Powder Detergent,11.0,10.0
B07F9ZRRJG,2022-11-13,Powder Detergent,14.0,11.0
B07F9ZRRJG,2022-11-14,Powder Detergent,15.0,14.0
B07F9ZRRJG,2022-11-15,Powder Detergent,15.0,15.0
B07F9ZRRJG,2022-11-16,Powder Detergent,9.0,15.0
B07F9ZRRJG,2022-11-17,Powder Detergent,9.0,9.0
B07F9ZRRJG,2022-11-18,Powder Detergent,8.0,9.0
B07KZWYJQN,2022-11-10,Health & Personal Care,38883.0,
B07KZWYJQN,2022-11-11,Health & Personal Care,46741.0,38883.0
B07KZWYJQN,2022-11-12,Health & Personal Care,49793.0,46741.0
B07KZWYJQN,2022-11-13,Health & Personal Care,27964.0,49793.0
B07KZWYJQN,2022-11-14,Health & Personal Care,40059.0,27964.0
B07KZWYJQN,2022-11-15,Health & Personal Care,29495.0,40059.0
B07KZWYJQN,2022-11-16,Health & Personal Care,42816.0,29495.0
B07KZWYJQN,2022-11-17,Health & Personal Care,47200.0,42816.0
B07KZWYJQN,2022-11-18,Health & Personal Care,52094.0,47200.0
B07KZWYJQN,2022-11-10,Powder Detergent,231.0,
B07KZWYJQN,2022-11-11,Powder Detergent,266.0,231.0
B07KZWYJQN,2022-11-12,Powder Detergent,278.0,266.0
B07KZWYJQN,2022-11-13,Powder Detergent,180.0,278.0
B07KZWYJQN,2022-11-14,Powder Detergent,233.0,180.0
B07KZWYJQN,2022-11-15,Powder Detergent,191.0,233.0
B07KZWYJQN,2022-11-16,Powder Detergent,257.0,191.0
B07KZWYJQN,2022-11-17,Powder Detergent,279.0,257.0
B07KZWYJQN,2022-11-18,Powder Detergent,296.0,279.0
B09VH7F6XL,2022-11-10,Health & Personal Care,39955.0,
B09VH7F6XL,2022-11-12,Health & Personal Care,37496.0,39955.0
B09VH7F6XL,2022-11-13,Health & Personal Care,44215.0,37496.0
B09VH7F6XL,2022-11-14,Health & Personal Care,49419.0,44215.0
B09VH7F6XL,2022-11-15,Health & Personal Care,52858.0,49419.0
B09VH7F6XL,2022-11-16,Health & Personal Care,36256.0,52858.0
B09VH7F6XL,2022-11-17,Health & Personal Care,26894.0,36256.0
B09VH7F6XL,2022-11-18,Health & Personal Care,37610.0,26894.0
B09VH7F6XL,2022-11-10,Powder Detergent,236.0,
B09VH7F6XL,2022-11-12,Powder Detergent,215.0,236.0
B09VH7F6XL,2022-11-13,Powder Detergent,252.0,215.0
B09VH7F6XL,2022-11-14,Powder Detergent,273.0,252.0
B09VH7F6XL,2022-11-15,Powder Detergent,289.0,273.0
B09VH7F6XL,2022-11-16,Powder Detergent,220.0,289.0
B09VH7F6XL,2022-11-17,Powder Detergent,175.0,220.0
B09VH7F6XL,2022-11-18,Powder Detergent,219.0,175.0
B0963XJG72,2022-11-10,Health & Personal Care,241.0,
B0963XJG72,2022-11-12,Health & Personal Care,221.0,241.0
B0963XJG72,2022-11-13,Health & Personal Care,285.0,221.0
B0963XJG72,2022-11-14,Health & Personal Care,327.0,285.0
B0963XJG72,2022-11-15,Health & Personal Care,249.0,327.0
B0963XJG72,2022-11-16,Health & Personal Care,22.0,249.0
B0963XJG72,2022-11-17,Health & Personal Care,30.0,22.0
B0963XJG72,2022-11-18,Health & Personal Care,95.0,30.0
B0963XJG72,2022-11-10,Liquid Detergent,13.0,
B0963XJG72,2022-11-12,Liquid Detergent,12.0,13.0
B0963XJG72,2022-11-13,Liquid Detergent,15.0,12.0
B0963XJG72,2022-11-14,Liquid Detergent,15.0,15.0
B0963XJG72,2022-11-15,Liquid Detergent,13.0,15.0
B0963XJG72,2022-11-16,Liquid Detergent,6.0,13.0
B0963XJG72,2022-11-17,Liquid Detergent,6.0,6.0
B0963XJG72,2022-11-18,Liquid Detergent,9.0,6.0
B0963XJG72,2022-11-10,Powder Detergent,19.0,
B0963XJG72,2022-11-12,Powder Detergent,19.0,19.0
B0963XJG72,2022-11-13,Powder Detergent,19.0,19.0
B0963XJG72,2022-11-14,Powder Detergent,20.0,19.0
B0963XJG72,2022-11-15,Powder Detergent,19.0,20.0
B0963XJG72,2022-11-16,Powder Detergent,3.0,19.0
B0963XJG72,2022-11-17,Powder Detergent,4.0,3.0
B0963XJG72,2022-11-18,Powder Detergent,14.0,4.0
B07SC35YGH,2022-11-10,Health & Personal Care,17937.0,
B07SC35YGH,2022-11-11,Health & Personal Care,15513.0,17937.0
B07SC35YGH,2022-11-12,Health & Personal Care,24301.0,15513.0
B07SC35YGH,2022-11-13,Health & Personal Care,23830.0,24301.0
B07SC35YGH,2022-11-14,Health & Personal Care,34060.0,23830.0
B07SC35YGH,2022-11-15,Health & Personal Care,9727.0,34060.0
B07SC35YGH,2022-11-16,Health & Personal Care,12238.0,9727.0
B07SC35YGH,2022-11-17,Health & Personal Care,18701.0,12238.0
B07SC35YGH,2022-11-18,Health & Personal Care,21610.0,18701.0
B07SC35YGH,2022-11-10,Powder Detergent,134.0,
B07SC35YGH,2022-11-11,Powder Detergent,117.0,134.0
B07SC35YGH,2022-11-12,Powder Detergent,163.0,117.0
B07SC35YGH,2022-11-13,Powder Detergent,160.0,163.0
B07SC35YGH,2022-11-14,Powder Detergent,204.0,160.0
B07SC35YGH,2022-11-15,Powder Detergent,91.0,204.0
B07SC35YGH,2022-11-16,Powder Detergent,101.0,91.0
B07SC35YGH,2022-11-17,Powder Detergent,132.0,101.0
B07SC35YGH,2022-11-18,Powder Detergent,137.0,132.0
B07S8WT5LW,2022-11-10,Health & Personal Care,30829.0,
B07S8WT5LW,2022-11-12,Health & Personal Care,43373.0,30829.0
B07S8WT5LW,2022-11-13,Health & Personal Care,48455.0,43373.0
B07S8WT5LW,2022-11-14,Health & Personal Care,52287.0,48455.0
B07S8WT5LW,2022-11-15,Health & Personal Care,55512.0,52287.0
B07S8WT5LW,2022-11-16,Health & Personal Care,58771.0,55512.0
B07S8WT5LW,2022-11-17,Health & Personal Care,59657.0,58771.0
B07S8WT5LW,2022-11-18,Health & Personal Care,60704.0,59657.0
B07S8WT5LW,2022-11-10,Powder Detergent,193.0,
B07S8WT5LW,2022-11-12,Powder Detergent,243.0,193.0
B07S8WT5LW,2022-11-13,Powder Detergent,272.0,243.0
B07S8WT5LW,2022-11-14,Powder Detergent,289.0,272.0
B07S8WT5LW,2022-11-15,Powder Detergent,302.0,289.0
B07S8WT5LW,2022-11-16,Powder Detergent,327.0,302.0
B07S8WT5LW,2022-11-17,Powder Detergent,336.0,327.0
B07S8WT5LW,2022-11-18,Powder Detergent,338.0,336.0
B079GXSVWD,2022-11-10,Health & Personal Care,1930.0,
B079GXSVWD,2022-11-12,Health & Personal Care,2506.0,1930.0
B079GXSVWD,2022-11-13,Health & Personal Care,1758.0,2506.0
B079GXSVWD,2022-11-14,Health & Personal Care,1902.0,1758.0
B079GXSVWD,2022-11-15,Health & Personal Care,2101.0,1902.0
B079GXSVWD,2022-11-16,Health & Personal Care,2297.0,2101.0
B079GXSVWD,2022-11-17,Health & Personal Care,2512.0,2297.0
B079GXSVWD,2022-11-18,Health & Personal Care,2248.0,2512.0
B079GXSVWD,2022-11-10,Powder Detergent,44.0,
B079GXSVWD,2022-11-12,Powder Detergent,43.0,44.0
B079GXSVWD,2022-11-13,Powder Detergent,42.0,43.0
B079GXSVWD,2022-11-14,Powder Detergent,41.0,42.0
B079GXSVWD,2022-11-15,Powder Detergent,45.0,41.0
B079GXSVWD,2022-11-16,Powder Detergent,45.0,45.0
B079GXSVWD,2022-11-17,Powder Detergent,49.0,45.0
B079GXSVWD,2022-11-18,Powder Detergent,46.0,49.0
B00U2DUE1A,2022-11-10,Health & Personal Care,380.0,
B00U2DUE1A,2022-11-11,Health & Personal Care,366.0,380.0
B00U2DUE1A,2022-11-12,Health & Personal Care,351.0,366.0
B00U2DUE1A,2022-11-13,Health & Personal Care,326.0,351.0
B00U2DUE1A,2022-11-14,Health & Personal Care,380.0,326.0
B00U2DUE1A,2022-11-15,Health & Personal Care,414.0,380.0
B00U2DUE1A,2022-11-16,Health & Personal Care,323.0,414.0
B00U2DUE1A,2022-11-17,Health & Personal Care,342.0,323.0
B00U2DUE1A,2022-11-18,Health & Personal Care,355.0,342.0
B00U2DUE1A,2022-11-10,Powder Detergent,23.0,
B00U2DUE1A,2022-11-11,Powder Detergent,22.0,23.0
B00U2DUE1A,2022-11-12,Powder Detergent,22.0,22.0
B00U2DUE1A,2022-11-13,Powder Detergent,21.0,22.0
B00U2DUE1A,2022-11-14,Powder Detergent,23.0,21.0
B00U2DUE1A,2022-11-15,Powder Detergent,25.0,23.0
B00U2DUE1A,2022-11-16,Powder Detergent,23.0,25.0
B00U2DUE1A,2022-11-17,Powder Detergent,23.0,23.0
B00U2DUE1A,2022-11-18,Powder Detergent,23.0,23.0
B00U2DUC9O,2022-11-10,Health & Personal Care,7841.0,
B00U2DUC9O,2022-11-11,Health & Personal Care,7261.0,7841.0
B00U2DUC9O,2022-11-12,Health & Personal Care,8879.0,7261.0
B00U2DUC9O,2022-11-13,Health & Personal Care,6196.0,8879.0
B00U2DUC9O,2022-11-14,Health & Personal Care,6982.0,6196.0
B00U2DUC9O,2022-11-15,Health & Personal Care,8535.0,6982.0
B00U2DUC9O,2022-11-16,Health & Personal Care,7313.0,8535.0
B00U2DUC9O,2022-11-17,Health & Personal Care,6703.0,7313.0
B00U2DUC9O,2022-11-18,Health & Personal Care,7779.0,6703.0
B00U2DUC9O,2022-11-10,Powder Detergent,79.0,
B00U2DUC9O,2022-11-11,Powder Detergent,72.0,79.0
B00U2DUC9O,2022-11-12,Powder Detergent,76.0,72.0
B00U2DUC9O,2022-11-13,Powder Detergent,72.0,76.0
B00U2DUC9O,2022-11-14,Powder Detergent,75.0,72.0
B00U2DUC9O,2022-11-15,Powder Detergent,85.0,75.0
B00U2DUC9O,2022-11-16,Powder Detergent,81.0,85.0
B00U2DUC9O,2022-11-17,Powder Detergent,77.0,81.0
B00U2DUC9O,2022-11-18,Powder Detergent,81.0,77.0
B0BB1FWRD7,2022-11-10,Health & Personal Care,42002.0,
B0BB1FWRD7,2022-11-12,Health & Personal Care,36499.0,42002.0
B0BB1FWRD7,2022-11-13,Health & Personal Care,43645.0,36499.0
B0BB1FWRD7,2022-11-14,Health & Personal Care,31857.0,43645.0
B0BB1FWRD7,2022-11-15,Health & Personal Care,29756.0,31857.0
B0BB1FWRD7,2022-11-16,Health & Personal Care,41534.0,29756.0
B0BB1FWRD7,2022-11-17,Health & Personal Care,45125.0,41534.0
B0BB1FWRD7,2022-11-18,Health & Personal Care,27564.0,45125.0
B0BB1FWRD7,2022-11-10,Powder Detergent,249.0,
B0BB1FWRD7,2022-11-12,Powder Detergent,209.0,249.0
B0BB1FWRD7,2022-11-13,Powder Detergent,250.0,209.0
B0BB1FWRD7,2022-11-14,Powder Detergent,195.0,250.0
B0BB1FWRD7,2022-11-15,Powder Detergent,192.0,195.0
B0BB1FWRD7,2022-11-16,Powder Detergent,246.0,192.0
B0BB1FWRD7,2022-11-17,Powder Detergent,268.0,246.0
B0BB1FWRD7,2022-11-18,Powder Detergent,178.0,268.0
B07SGS93PJ,2022-11-10,Health & Personal Care,40634.0,
B07SGS93PJ,2022-11-11,Health & Personal Care,17726.0,40634.0
B07SGS93PJ,2022-11-12,Health & Personal Care,17256.0,17726.0
B07SGS93PJ,2022-11-13,Health & Personal Care,17307.0,17256.0
B07SGS93PJ,2022-11-14,Health & Personal Care,29267.0,17307.0
B07SGS93PJ,2022-11-15,Health & Personal Care,36009.0,29267.0
B07SGS93PJ,2022-11-16,Health & Personal Care,41792.0,36009.0
B07SGS93PJ,2022-11-17,Health & Personal Care,42781.0,41792.0
B07SGS93PJ,2022-11-18,Health & Personal Care,30130.0,42781.0
B07SGS93PJ,2022-11-10,Powder Detergent,240.0,
B07SGS93PJ,2022-11-11,Powder Detergent,129.0,240.0
B07SGS93PJ,2022-11-12,Powder Detergent,116.0,129.0
B07SGS93PJ,2022-11-13,Powder Detergent,130.0,116.0
B07SGS93PJ,2022-11-14,Powder Detergent,183.0,130.0
B07SGS93PJ,2022-11-15,Powder Detergent,213.0,183.0
B07SGS93PJ,2022-11-16,Powder Detergent,248.0,213.0
B07SGS93PJ,2022-11-17,Powder Detergent,256.0,248.0
B07SGS93PJ,2022-11-18,Powder Detergent,193.0,256.0
B07SGS93PJ,2022-11-10,Liquid Detergent,407.0,
B07SGS93PJ,2022-11-11,Liquid Detergent,226.0,407.0
B07SGS93PJ,2022-11-12,Liquid Detergent,222.0,226.0
B07SGS93PJ,2022-11-13,Liquid Detergent,229.0,222.0
B07SGS93PJ,2022-11-14,Liquid Detergent,307.0,229.0
B07S8WT5DZ,2022-11-10,Health & Personal Care,54992.0,
B07S8WT5DZ,2022-11-11,Health & Personal Care,58684.0,54992.0
B07S8WT5DZ,2022-11-12,Health & Personal Care,59547.0,58684.0
B07S8WT5DZ,2022-11-13,Health & Personal Care,61322.0,59547.0
B07S8WT5DZ,2022-11-14,Health & Personal Care,63608.0,61322.0
B07S8WT5DZ,2022-11-15,Health & Personal Care,65340.0,63608.0
B07S8WT5DZ,2022-11-16,Health & Personal Care,13951.0,65340.0
B07S8WT5DZ,2022-11-17,Health & Personal Care,26346.0,13951.0
B07S8WT5DZ,2022-11-18,Health & Personal Care,22629.0,26346.0
B07S8WT5DZ,2022-11-10,Powder Detergent,317.0,
B07S8WT5DZ,2022-11-11,Powder Detergent,332.0,317.0
B07S8WT5DZ,2022-11-12,Powder Detergent,329.0,332.0
B07S8WT5DZ,2022-11-13,Powder Detergent,337.0,329.0
B07S8WT5DZ,2022-11-14,Powder Detergent,352.0,337.0
B07S8WT5DZ,2022-11-15,Powder Detergent,358.0,352.0
B07S8WT5DZ,2022-11-16,Powder Detergent,109.0,358.0
B07S8WT5DZ,2022-11-17,Powder Detergent,172.0,109.0
B07S8WT5DZ,2022-11-18,Powder Detergent,144.0,172.0
B00TS89BSW,2022-11-10,Health & Personal Care,14.0,
B00TS89BSW,2022-11-11,Health & Personal Care,11.0,14.0
B00TS89BSW,2022-11-12,Health & Personal Care,10.0,11.0
B00TS89BSW,2022-11-13,Health & Personal Care,8.0,10.0
B00TS89BSW,2022-11-14,Health & Personal Care,5.0,8.0
B00TS89BSW,2022-11-15,Health & Personal Care,5.0,5.0
B00TS89BSW,2022-11-16,Health & Personal Care,3.0,5.0
B00TS89BSW,2022-11-17,Health & Personal Care,3.0,3.0
B00TS89BSW,2022-11-18,Health & Personal Care,4.0,3.0
B00TS89BSW,2022-11-10,Powder Detergent,1.0,
B00TS89BSW,2022-11-11,Powder Detergent,1.0,1.0
B00TS89BSW,2022-11-12,Powder Detergent,2.0,1.0
B00TS89BSW,2022-11-13,Powder Detergent,3.0,2.0
B00TS89BSW,2022-11-14,Powder Detergent,2.0,3.0
B00TS89BSW,2022-11-15,Powder Detergent,1.0,2.0
B00TS89BSW,2022-11-16,Powder Detergent,1.0,1.0
B00TS89BSW,2022-11-17,Powder Detergent,1.0,1.0
B00TS89BSW,2022-11-18,Powder Detergent,1.0,1.0
B07S9ZG6GX,2022-11-10,Health & Personal Care,26804.0,
B07S9ZG6GX,2022-11-11,Health & Personal Care,44988.0,26804.0
B07S9ZG6GX,2022-11-12,Health & Personal Care,51167.0,44988.0
