ASIN,username,rating,title,date,country,helpful,description,keyword,importance,sentiment_score,magnitude,aspect
B00W94GPTU,Manoj Joshi,1.0 out of 5 stars,Bulb fused after 2-3 months,23/06/2022 00:00,India,,Bulbs are fused after 2-3 months. Not of good quality. Seems to be duplicate product. Pls help amazon team. Regards,team,0.053187024,0.100000001,0.100000001,
B00W94GPTU,Manoj Joshi,1.0 out of 5 stars,Bulb fused after 2-3 months,23/06/2022 00:00,India,,Bulbs are fused after 2-3 months. Not of good quality. Seems to be duplicate product. Pls help amazon team. Regards,quality,0.108834803,-0.800000012,0.800000012,Quality
B00W94GPTU,Bhuvaneshwar Patil,5.0 out of 5 stars,Best budget pack,04/07/2022 00:00,India,,10 out of 10 works fine... brightness is very good....buy at price 600 ..... delivery is also fast.... thanks Amazon,Amazon,0.072605222,0.899999976,0.899999976,
B00W94GPTU,Bhuvaneshwar Patil,5.0 out of 5 stars,Best budget pack,04/07/2022 00:00,India,,10 out of 10 works fine... brightness is very good....buy at price 600 ..... delivery is also fast.... thanks Amazon,delivery,0.091924444,0.899999976,0.899999976,Service
B00W94GPTU,Bhuvaneshwar Patil,5.0 out of 5 stars,Best budget pack,04/07/2022 00:00,India,,10 out of 10 works fine... brightness is very good....buy at price 600 ..... delivery is also fast.... thanks Amazon,price,0.220441848,0.899999976,0.899999976,Pricing
B00W94GPTU,Bhuvaneshwar Patil,5.0 out of 5 stars,Best budget pack,04/07/2022 00:00,India,,10 out of 10 works fine... brightness is very good....buy at price 600 ..... delivery is also fast.... thanks Amazon,brightness,0.278965026,0.899999976,0.899999976,Brightness
B00W94GPTU,Manoj Joshi,1.0 out of 5 stars,Bulb fused after 2-3 months,23/06/2022 00:00,India,,Bulbs are fused after 2-3 months. Not of good quality. Seems to be duplicate product. Pls help amazon team. Regards,Bulbs,0.698524415,0,0,
B00W94GPTU,shahid anwer,5.0 out of 5 stars,Nice happy,05/07/2022 00:00,India,,10 ke 10pis achhe h aur 4month ho gy h koi problm ni hua abhi tk,ni hua,0.082753263,0.200000003,0.200000003,
B00W94GPTU,shahid anwer,5.0 out of 5 stars,Nice happy,05/07/2022 00:00,India,,10 ke 10pis achhe h aur 4month ho gy h koi problm ni hua abhi tk,abhi tk,0.748802781,0.200000003,0.600000024,
B00W94GPTU,shahid anwer,5.0 out of 5 stars,Nice happy,05/07/2022 00:00,India,,10 ke 10pis achhe h aur 4month ho gy h koi problm ni hua abhi tk,achhe h,0.168443933,0.200000003,0.200000003,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,agent,0.100098282,0.200000003,0.200000003,
B00W94GE8M,Amazon Customer,1.0 out of 5 stars,Third class retailer,27/06/2022 00:00,India,,The retailer sent faulty and good bulbs sent to me. 2 bulbs not working. And all  bulbs cover looks shabby and requested for return . Still nobody came for the return collection and my money stuck .,return collection,0.047282711,-0.699999988,0.699999988,Service
B00W94GE8M,Amazon Customer,1.0 out of 5 stars,Third class retailer,27/06/2022 00:00,India,,The retailer sent faulty and good bulbs sent to me. 2 bulbs not working. And all  bulbs cover looks shabby and requested for return . Still nobody came for the return collection and my money stuck .,money,0.033235114,-0.600000024,0.600000024,Pricing
B00W94GE8M,Amazon Customer,1.0 out of 5 stars,Third class retailer,27/06/2022 00:00,India,,The retailer sent faulty and good bulbs sent to me. 2 bulbs not working. And all  bulbs cover looks shabby and requested for return . Still nobody came for the return collection and my money stuck .,nobody,0.024199689,-0.400000006,0.400000006,
B00W94GE8M,Amazon Customer,1.0 out of 5 stars,Third class retailer,27/06/2022 00:00,India,,The retailer sent faulty and good bulbs sent to me. 2 bulbs not working. And all  bulbs cover looks shabby and requested for return . Still nobody came for the return collection and my money stuck .,return,0.023856074,-0.600000024,0.600000024,Service
B00W94GE8M,Damodara Abhishek,1.0 out of 5 stars,2 out of 5 bulbs were not working,20/06/2022 00:00,India,,2 bulbs out of 5 were not working. Amazon return were also not processed ontime. Still waiting to be collected,bulbs,0.81094265,-0.899999976,0.899999976,
B00W94GE8M,Damodara Abhishek,1.0 out of 5 stars,2 out of 5 bulbs were not working,20/06/2022 00:00,India,,2 bulbs out of 5 were not working. Amazon return were also not processed ontime. Still waiting to be collected,Amazon,0.083016135,-0.5,0.5,
B00W94GE8M,Damodara Abhishek,1.0 out of 5 stars,2 out of 5 bulbs were not working,20/06/2022 00:00,India,,2 bulbs out of 5 were not working. Amazon return were also not processed ontime. Still waiting to be collected,return,0.062827401,-0.400000006,0.400000006,Service
B00W94GE8M,Damodara Abhishek,1.0 out of 5 stars,2 out of 5 bulbs were not working,20/06/2022 00:00,India,,2 bulbs out of 5 were not working. Amazon return were also not processed ontime. Still waiting to be collected,ontime,0.043213803,-0.300000012,0.300000012,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,top,0.201793343,0,0,
B00W94GE8M,Kaptan,1.0 out of 5 stars,5 प्रोडक्ट में से तीन प्रोडक्ट सही दो प्रोडक्ट खराब निकले हैं,20/04/2022 00:00,India,,सिस्का एलईडी बल्ब मंगाए थे जिनमें दो ब्लॉक खराब तीन बल्ब सही निकले हैं,सिस्का एलईडी बल्ब मंगाए थे जिनमें दो ब्लॉक खराब तीन बल्ब सही निकले,1,0.200000003,0.200000003,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,bulbs,0.177388832,0.300000012,0.300000012,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,delivery agent,0.104295723,-0.200000003,0.400000006,Service
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,one,0.055218168,0.300000012,0.300000012,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,bulb,0.091657586,0.200000003,0.200000003,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,place,0.055218168,0.100000001,0.100000001,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,Amazon,0.049920753,0,0.100000001,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,phone,0.027150787,-0.300000012,0.300000012,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,delivery,0.025060637,0,0,Service
B00W94GE8M,Nisanth ThulasiSami,3.0 out of 5 stars,Some of the light SOLDERING work is not good..,23/04/2022 00:00,India,,SOLDERING WORK is not good,SOLDERING WORK,1,-0.600000024,0.600000024,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,delivery,0.011105333,-0.200000003,0.200000003,Service
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,delivery agents,0.016331565,0,0,Service
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,tubelights,0.018741883,0,0,Brightness
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,TV,0.018741883,0,0,
B00W94GE8M,Amazon Customer,1.0 out of 5 stars,Third class retailer,27/06/2022 00:00,India,,The retailer sent faulty and good bulbs sent to me. 2 bulbs not working. And all  bulbs cover looks shabby and requested for return . Still nobody came for the return collection and my money stuck .,retailer,0.281304747,0.400000006,0.400000006,
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,package,0.022343677,-0.300000012,0.300000012,Packaging
B00W94GE8M,Sandeep Deshpande,1.0 out of 5 stars,SYSKA BULBS - Not working bulb and extremely bad packaging,16/06/2022 00:00,India,,The bulbs were packed top opened so that any amazon agent could replace a not working bulb in place of a good one. Also the stupid delivery agent did not call on phone but just threw the package over the gate during delivery. Maybe he does the same when delivery tubelights or TV’s too. Amazon need to better train their delivery agents.,gate,0.024933374,-0.300000012,0.300000012,
B00W94GE8M,Amazon Customer,1.0 out of 5 stars,Third class retailer,27/06/2022 00:00,India,,The retailer sent faulty and good bulbs sent to me. 2 bulbs not working. And all  bulbs cover looks shabby and requested for return . Still nobody came for the return collection and my money stuck .,bulbs cover,0.06656152,-0.699999988,0.699999988,
B00W94GE8M,Amazon Customer,1.0 out of 5 stars,Third class retailer,27/06/2022 00:00,India,,The retailer sent faulty and good bulbs sent to me. 2 bulbs not working. And all  bulbs cover looks shabby and requested for return . Still nobody came for the return collection and my money stuck .,bulbs,0.439500481,0.100000001,0.100000001,
B00W94GE8M,Amazon Customer,1.0 out of 5 stars,Third class retailer,27/06/2022 00:00,India,,The retailer sent faulty and good bulbs sent to me. 2 bulbs not working. And all  bulbs cover looks shabby and requested for return . Still nobody came for the return collection and my money stuck .,bulbs,0.084059641,-0.800000012,0.800000012,
B00UHF3XDO,Madhav D.,5.0 out of 5 stars,Brightness.,13/06/2022 00:00,India,,Brightness is very good. Being LED it's power efficient. Apart from above things I got it at best price deal.,LED,0.124089383,0.200000003,0.200000003,Brightness
B00UHF3XDO,S R SUBRAMANIAN,2.0 out of 5 stars,There are some shaking or loose fitting noice inside the bulbs,17/06/2022 00:00,India,,"Some inner damages or loose fitting in Three bulbs out of 4.  I trust, better we can get it from market",fitting,0.239985973,-0.200000003,0.200000003,
B00UHF3XDO,Madhav D.,5.0 out of 5 stars,Brightness.,13/06/2022 00:00,India,,Brightness is very good. Being LED it's power efficient. Apart from above things I got it at best price deal.,price deal,0.041886892,0.300000012,0.300000012,Pricing
B00UHF3XDO,Madhav D.,5.0 out of 5 stars,Brightness.,13/06/2022 00:00,India,,Brightness is very good. Being LED it's power efficient. Apart from above things I got it at best price deal.,things,0.078516737,0.200000003,0.200000003,
B00UHF3XDO,Madhav D.,5.0 out of 5 stars,Brightness.,13/06/2022 00:00,India,,Brightness is very good. Being LED it's power efficient. Apart from above things I got it at best price deal.,power,0.084784441,0.100000001,0.100000001,Charging
