ASIN,Question,Answer,Votes,Date
B09TNKLD47,Does lloyd provide amc,Yes,0,09-06-2022
B09TNKLD47,How many years warranty for PCB ?,5 years,0,16-05-2022
B09TNKLD47,I want my bill and warranty card,Yes,0,15-05-2022
B09TNKLD47,What is the range of power watt in Stabilizer?,you have received standard voltage (200v to 230v) Single Booster Stabilizer enough. If you received below 200v better to use Double booster Stabilizer,0,01-06-2022
B09TNKLD47,What is the maximum and minimum temperature ?,16,0,09-06-2022
B09TNKLD47,Can we use it for both summers and winters,"For summer yes. For winter, no. The Aux heat button is just for show.",0,16-05-2022
B09TNKLD47,Is this all weather?,Yes,0,09-06-2022
B09TNKLD47,Is this a wifi model ot not,No. Only advertising WiFi model.,0,16-05-2022
B09TNKLD47,"Why GST is not correctly calculated, it's 28% but here charge 22% only",22,0,09-06-2022
B09TNKLD47,What will be the PCB warranty duration?,"1 year ,i think",0,04-07-2022
B09TNKLD47,Pcb warranty???,1 year extrean warranty,0,19-07-2022
B09TNBCM4Q,Copper pipe is in the box only.some of them tell there is no copper pipes and no more doubt I have already Ac line is there any charges for fitting,Yes charge for fitting,0,23-06-2022
B09TNBCM4Q,Ac kine watt da h,1.5 ton da but old model hai,0,25-05-2022
B09TNBCM4Q,alexa  (wifi)  connectivity available in 2022 model?,No,0,22-05-2022
B09TNBCM4Q,Product delivery not available at  pincode : 282005,No,0,22-05-2022
B09TNBCM4Q,Installation charges for ac,Power consumption takes high,0,22-05-2022
B09TNBCM4Q,Copper pipe is included in this model,Yes,0,03-05-2022
B09TNBCM4Q,Model year,2021,0,03-05-2022
B09TNBCM4Q,How much copper pipe come with the box,10 mt,0,03-05-2022
B09TNBCM4Q,Warranty period on pcb ???,1 Year,0,28-04-2022
B09TNBCM4Q,It is copper  condenser ?,Yes it is,0,26-04-2022
B09TNBCM4Q,Llyod invetor 1.5 Ac Year of manufacture is current or 2021,2021,0,26-04-2022
B09TNBCM4Q,Do they deliver both outer and indoor unit  together?,Yes,0,26-04-2022
B09TNBCM4Q,Do we need to buy seperate Wifi router for connectivity ?,If you have 2 mobile than you can easily connect your LLOYD AC wifi,0,20-04-2022
B09TNBCM4Q,Compressor stand ayega sath me ?,Yes.  But u will be charged for it. Worth Rs1200. And 500 for fitting.,0,19-04-2022
B09TNBCM4Q,Ac ka stand aaye ga sath ??,Yes,0,19-04-2022
B09TNBCM4Q,Copper wire is missing in the box?  Which i ordered?,It comes with the box. Should be of 2mtrs,0,19-04-2022
B09TNBCM4Q,Fitting ka extra amount laga,yes,0,17-04-2022
B09TNBCM4Q,Ac delivery ke bad ghr pe kb lgegi,next day,0,17-04-2022
B09TNBCM4Q,Work with Alexa??,I don't hv Alexa but it works with google-Home. It take voice commands on wi-fi on google-Hone app.,0,15-04-2022
B09TNBCM4Q,Lloyd pcb kitna warranty hai,"1year, if purchased on-line and 5 years if purchased from Lloyd store.",0,15-04-2022
B09TNBCM4Q,PCB ka Kitni warranty hai,jo prodect ke sath hi,0,17-04-2022
B09TNBCM4Q,What is the length of elaectric chord provided with the unit,It is copper wire and good strength for bearing requirements.,0,15-04-2022
B09TNBCM4Q,Can i install my ac with another vendor,"No, it may loose your warranty.",0,15-04-2022
B09TNBCM4Q,Is this ac inverter ac with convertible capacity control?,"It is inverter AC, not convertible.",0,15-04-2022
B09TNBCM4Q,Copper wires wil be given or not?,"Yes , it will be in the box",0,15-04-2022
B09TNBCM4Q,Remote is available or not,Yes available,0,15-04-2022
B09TNBCM4Q,What is the comprehensive warranty and compressor warranty?,10 year,0,17-04-2022
B09TNBCM4Q,How much suitable for room sixe,10\12 can be easily cooled.,0,19-04-2022
B09TNBCM4Q,"With copper Pipe or not as many users deny that they don't get Pipe in box, plz cnfrm?","The pipe comes with the box. 2mtrs long,  and more than that is chargeable.",0,19-04-2022
B09TNBCM4Q,Can i change temperature and swing thru alexa voice command?,Yes indeed. It is Wi-Fi connected.,0,19-04-2022
B09TNBCM4Q,Will i get all connecting copper pipes and brackets also with these?,I got everything. And working fine,0,14-04-2022
B09TNBCM4Q,It give pipe,"Yes, 1.5 miter pipe",0,13-04-2022
B09TNBCM4Q,What's the meaning of Wi-Fi ac,Wi-Fi ac ka matalab hota hai ke apne mobile se control kar sakte ho Ac ka speed.,0,11-04-2022
B09TNBCM4Q,Is there dust filter and auto sleep mode option  available,Yes,0,11-04-2022
B09TNBCM4Q,Can i open my self ac box,Yes,0,11-04-2022
B09TNBCM4Q,With fitting? No extra charge?,Yes ofcourse extra charge available and Traveling ka Bhi,0,11-04-2022
B09TNBCM4Q,can pcb warrenty extended ?,1 year,0,11-04-2022
B09TNBCM4Q,Wara ty period of the unit,1 year,0,04-04-2022
B09TNBCM4Q,Installation free?,No,0,04-04-2022
B09TNBCM4Q,You dont provide brackets for outdoor unit,No,0,04-04-2022
B09TNBCM4Q,Ls18i35wshl may pcbkitna year warranty hai,1 year may be,0,04-04-2022
B09SGNCGFK,Does it comes with gas,"Yes it comes as ready to use, only installation is required",0,17-06-2022
B09SGNCGFK,Compreser warranty,5 years,0,17-06-2022
B09SGNCGFK,Compreser warrant,5 years,0,17-06-2022
B09SGNCGFK,Is this invertor or non invertor ac,Invertor,0,02-06-2022
B09SGNCGFK,Installation free or not?,Yes,0,02-06-2022
B09SGNCGFK,How to get GST invoice,"You can download invoice from the app itself, from order section, 'download invoice' option is there",0,30-05-2022
B09SGNCGFK,Does its compressor start automatically?,Yes,0,30-05-2022
B09SGNCGFK,Is there a mistake in Wattage Rating (5000 Watt) ??,This is around 3600 watts,0,26-05-2022
B09SGNCGFK,Need stabilizer,No,0,26-05-2022
B09SGNCGFK,Split ac our window ac,Split AC,0,14-05-2022
B09SGNCGFK,Split AC,Yes,0,14-05-2022
B09SGNCGFK,Do it blow hot air also?,No,0,14-05-2022
B09SGNCGFK,Current model and year ?,2020 model,0,14-05-2022
B09SGNCGFK,Current morel and year ?,2021,0,26-05-2022
B09SGNCGFK,Model and year ?,2020 year & model is written at the top of the product,0,30-05-2022
B09SGNCGFK,Is this inverter or non inverter AC,It is inverter AC but I was sent half part inverter and half non inverter and when the replacement was ordered no information was provided of delivery it was late by 5 days and then i had to cancel it,0,18-04-2022
B09SGNCGFK,Details about guarenty,1 year on entire product & 5 year on compressor,0,30-05-2022
B09SGNCGFK,Which year model??,2020,0,30-05-2022
B09SGNCGFK,Can i use it in a sheet roof house ?,Yes,0,02-06-2022
B09SGNCGFK,Is installation is free,Yes,0,02-06-2022
B09SGNCGFK,Is the copper pipe included in the package and is it 3 mts long?,Yes,0,02-06-2022
B09SGNCGFK,Under model it is mentioned 2021 model but at listing it says 2020 model ? Which one is correct ?,2021,0,02-06-2022
B09SGNCGFK,Is it hot and cold,What kind of a question is that ? AC is for regulating Temperatures often by cooling.. If you need warming buy a room heater... I can't believe the question...,0,06-07-2022
B09SGNCGFK,Does outer unit stand included?,No,0,25-07-2022
B09SGNCGFK,How to turn on the horizontal swing ?,Manual,0,25-07-2022
B09SGNCGFK,How much copper pipe will it come with?,Yes,0,25-07-2022
B09SGNCGFK,Is the copper pipe included and wire,Yes,0,25-07-2022
B09SGNCGFK,Who do i contact for installation,Install LLOYD App then Scan the Scan code & register for installation,0,25-07-2022
B09SGNCGFK,Inverter or non inverter,Non inverter,0,03-08-2022
B09SGNCGFK,Does this AC hbe wifi?,No,0,03-08-2022
B08X2Q1C58,Can we get only indoor unit for this modal,Absolutely NO,0,10-06-2022
B08X2Q1C58,Is this ac has wifi remote feature,"No WiFi,it’s WiFi ready for it you need to installed separate device",0,03-07-2022
B09SGQB576,Is this hot and cold,No. Only cold,0,28-06-2022
B09SGQB576,Energy consumptain 1hour,"8 hours , 28 temperature, 2 point fan speed",0,08-06-2022
B09SGQB576,How much should I have to pay for installation?,Rs900+GST=Rs1200/- They may ask more. Wall Bracket has to be purchased separately for Approximately 600-750Rs,0,19-05-2022
B09SGQB576,can it be used for heating also in winter season,No it's not all weather AC,0,19-05-2022
B09SGQB576,Should we have to pay the installation charges?,Yes we have to pay,0,19-05-2022
B09SGQB576,Stabilizer required?,If you have stable voltage in your home then it's not required. I have not installed the stabilizer.,0,19-05-2022
B09SGQB576,Is this inverter one???,NO,0,19-05-2022
B09SGQB576,Compresser  warranty,5 years,0,19-05-2022
B09SGQB576,Is this 1 Ton or 1.5 Ton??.In title it is mentioned as 1.5ton but in comparison with other products it shows 1ton,It's 1 ton AC,0,19-05-2022
B09SGQB576,Is this model 2020 or 2022 model,2021,0,19-05-2022
B09SGQB576,Dis is 3 star or 5 star?,3,0,19-05-2022
B09SGQB576,Is indoor copper,Yes,0,19-05-2022
B09SGQB576,PCB Warranty ?,1Year,0,19-05-2022
B09SGQB576,This unit required stabilizer,Yes,0,19-05-2022
B09SGQB576,This unit is required stabilize yes ot no,Stabilizer required,0,19-05-2022
B09SGQB576,Is instollation free,No Need to Pay 990+GST=1200/-,0,19-05-2022
B09SGQB576,"It is inverter ac or fixed speed ac, at top pics showing as inverter & in features below mentioned as non-inverter???",Not fixed speed,0,19-05-2022
B09SGQB576,Where to contact for installation post delivery?,May need to wait for 2-4days for installation,0,19-05-2022
B09SGQB576,Is this inverter AC?,No,0,19-05-2022
B09SGQB576,Is there any installation charges??,Yes,0,21-05-2022
B09SGQB576,Condenser is copper?,Yes,0,28-04-2022
B09SGQB576,Is 100 percent copper?,Yes 100 percent copper.,0,25-04-2022
B09SGQB576,Out door unit Stand available?,Yes 100 percent copper.,0,25-04-2022
B09SGQB576,Date of manufacture,2021 model,0,12-04-2022
B09SGQB576,Any offers on credit card payment?,yes i got 1500 instant discount by using CITI Bank credit card.,0,12-04-2022
B09SGQB576,Stand /Bracket for outdoor fitting is available in the box,Yes all Items related to fitting in available in the box.,0,12-04-2022
B09SGQB576,How did they calculate the annual energy consumption as 743 units? What wouuld be the  average  working hours hours on daily basis for this calculatio,I used this AC only at night ( around 8 hours),0,12-04-2022
B09SGQB576,What is price of this ac?,I buy it after discount 24800 rs.,0,25-04-2022
B09SGQB576,Is the condensor pipes are of copper,"Yes, condensor pieps are of copper.",0,12-04-2022
B09SGQB576,What is the cost of 1.5 tonnes indoor unit  only of the split ac,I buy only 1 ton AC.,0,12-04-2022
B09SGQB576,Outdoor unit is of copper or aluminum??,Outdoor unit is of fully copper.,0,12-04-2022
B08V8FN59W,Weight kitna hi,"वेट जानकर क्या करोगे,परफॉर्मेंस पूछो कैसा है,60किलो वजन ही है,अच्छी क्वालिटी है,ऑनलाइन एमोजोन से खरीदना कोई समस्या नहीं आयेगी,",0,11-06-2022
B09SGN2N8P,Its written here stabilizer free function . In my region there is oft voltage fluctuations . Is it still safe to use it without stabilizer ?,"This product comes with inbuilt stabilizer for its own parts to work smoothly. Required voltage 230 V and Current 15A. In case of areas where voltage fluctuates, it is advised to use a stabilizer.",0,06-06-2022
B09SGN2N8P,"why is installation pipe written in item list when supplier has removed it from the box? it costs around 3,000 rupees",If the items mentioned in the packing list doesn't match then give a complaint and ask for replacement. Although the pipe which comes with the product is very small and we have to buy it accordingly at an extra cost.,0,06-06-2022
B09SGN2N8P,Wifi connection ho,No,0,18-05-2022
B09SGN2N8P,I have sbi debit card i want to purchase 1 ton ac with emi,"Dont Purchase from Amazon, They are not sending Components For Installation. Big cheater Showing online but do not deliver nor proper response. I bought AC on 4th May but till Today could not get Installed",0,18-05-2022
B09SGN2N8P,Model manufacturing year?,2021,0,18-05-2022
B09SGN2N8P,Whether Stabilizer is free for this product,No,0,18-05-2022
B09SGN2N8P,What is capacity,I have 0.8T and 1.5T a/cs,0,06-05-2022
B09SGN2N8P,Exchange option available?,Yes,0,04-05-2022
B09SGN2N8P,"For2 nos, any extra offer? &installation charge?",No,0,04-05-2022
B09SGN2N8P,How much units is the electric consumption if on an average using for 6hrs per day?,I am not sure as we don't use it everyday,0,06-05-2022
B09SGN2N8P,How to install pcb chip and suggest the chip from where to buy please,Contact nearest supplier,0,18-05-2022
B09SGN2N8P,No call from installation team even after 2nd day? What is the contact method?,I never experienced a problem with installation team.,0,06-05-2022
B09SGN2N8P,What are the installation kits provided exactly ? The description doesnot provide clarity.,"Supplier Cheater. They have mentioned in Components llist Included in Online Showroom, but Upon Delivery they are saying that its not included. Do not Buy from Amazon. Else Do buy untill you are Embarrased. It may Happned with Anybody.",0,18-05-2022
B09SGN2N8P,Min temperature?,Min. Temp. of this product is 16 degrees,0,06-06-2022
B09SGN2N8P,What is the warranty of the pcb of lloyd inverter?,The manual and the customer care confirmed the PCB to be in warranty for limited 1 year.,0,06-06-2022
B09SGN2N8P,What is the warranty of pcb,1 year as per the customer care,0,06-06-2022
B09SGN2N8P,Wifi he kya,This particular AC doesn't have WIFI connectivity. Though other Lloyd AC has the feature,0,06-06-2022
B09SGN2N8P,Wifi sistem,This particular AC doesn't have WIFI.,0,06-06-2022
B09SGN2N8P,swing option on or off available?,Generally all the AC's comes with Swing option. This one also has the feature.,0,06-06-2022
B09SGN2N8P,573201 delivery available,Contact customer care or check on their website. There is a place to check on their website only.,0,06-06-2022
B09SGN2N8P,Gurrenty or warrenty who gave customar,There 8s a limited warranty of 1 year in this AC. The warranty can be claimed by their Brand only.,0,06-06-2022
B09SGN2N8P,"There is no connecting pipe in the box, although its mentioned on the box",The connecting pipe which comes with this AC is small and it cannot be used in big areas. We need to buy the same and as per our requirements.,0,06-06-2022
B09SGN2N8P,Is it is inverter,No,0,08-06-2022
B09W3RF92L,fitting charges,I paid 500 Rs.,0,23-04-2022
B09W3RF92L,installation charges,I paid 500 Rs. But it is totally depend on the engineer how much they want to charge for window AC installation.,0,23-04-2022
B09W3RF92L,what are installation charges,On Lloyd website they haven’t mentioned charges for Window AC installation. As per the Lloyd customer care executive the AC installation engineer will call you and confirm you the price before coming.  The engineer came at my home charged INR 500/-,0,23-04-2022
B09W3RF92L,Is installation available with it??,Yes. Installation will be done by Lloyd authorised engineer. I paid 500 Rs. But it is totally depend on the engineer how much they want to charge for window AC installation,0,23-04-2022
B09W3RF92L,will you give us the installation,I paid 500 Rs. But it is totally depend on the engineer how much they want to charge for window AC installation,0,23-04-2022
B09W3RF92L,Is Installation included in it??,No. You need to pay extra for installation. I paid 500/-,0,23-04-2022
B09W3RF92L,is it 100% copper ?,yes,0,08-07-2022
B09P5NCP8L,Alexa supports this ac or not?,No,0,29-06-2022
B09P5NCP8L,Is it will work with inverter afetr power cut,"It can, if the inverter can output 15 amps ( starting current ) .",0,16-06-2022
B09P5NCP8L,Do they hae service provider in NCR region for afterward services ?,Worst service,0,29-06-2022
B09P5NCP8L,1.00kw k meter mai chal jayega,Yes.,0,16-06-2022
B09P5NCP8L,How to check 360°,No one come for product presentation,0,29-06-2022
B09P5NCP8L,Do we require a stabilizer and if yes witthin what range of volt,"Stabilizer Not required but our safety purpose, better to install voltage stabilizer in the range of 180v to 270v.",0,08-06-2022
B09P5NCP8L,Is there an inbuilt stabilizer in this ac,No,0,08-06-2022
B09P5NCP8L,Is stabilizer required for the ac. And if yes within what range?,Yes stabilizer required.... Use double booster voltage stabilizer for better performance,0,08-06-2022
B09P5NCP8L,Warranty of card how much time,Lloyd avoid to give warranty & told me to contact Amazon for same,0,29-06-2022
B09P5NCP8L,In product information it says that batteries are not included. What battries are these?,2 nos. AA batteries for remote ARE included in the package.,0,21-05-2022
B09P5NCP8L,Kya mai bahar se mechanic bulake installation kar sakta hun?,Nahi. Warranty void ho jayega.,0,21-05-2022
B09P5NCP8L,Which things in Installation kit? There are outdoor unit stand?,No.,0,21-05-2022
B09P5NCP8L,Can i do my won installation,No,0,21-05-2022
B09P5NCP8L,Comes with outdoor stand??,No. Outdoor stand.,0,05-05-2022
B09P5NCP8L,"Its delivered today, when they will come to install it?",2 -3 days.,0,21-05-2022
B09P5NCP8L,Installation person is not responding from 2 days ? Why this bad service?,Call Lloyd customer service.,0,21-05-2022
B09P5NCP8L,Who and when they will do installation?,From Lloyd company they send people for installation and after delivery done they will come within 48 hours,0,01-05-2022
B09P5NCP8L,Can it run on 240v?,Yes,0,25-04-2022
B09P5NCP8L,Is it inverter?,Yes,0,25-04-2022
B09P5NCP8L,Who is responsible for installation?,Brand Havells,0,25-04-2022
B09P5NCP8L,What is length of copper pipe come with ac,10ft,0,25-04-2022
B09P5NCP8L,what is the cost ?,30k,0,25-04-2022
B09P5NCP8L,Warranty kitne time ki hai,1 year and 10 year for compressor,0,25-04-2022
B09P5NCP8L,3 watt ke metter pr chal jayega,3 square mm pr chal jayega.,0,20-04-2022
B09P5NCP8L,Stabilizer Need,"No,if ac volt available is between 180-270.",0,20-04-2022
B09P5NCP8L,Do we need any stabilizer for the ac?,"Yes, you may need, but please don't buy this product. I had to return it, my installation expenses were not reimbursed. I had to face huge problems with this brand. Brand's customer care doesn't work at all. They only make false promises. Actually, I got incomplete product which was detected only after installing.",0,20-04-2022
B09P5NCP8L,Does it come with copper pipe?,No pipe with the unit,0,19-04-2022
B09P5NCP8L,Copper pipe kitna fit milega sathme installation ke liye,10 feet for both units.,0,20-04-2022
B09P5NCP8L,Is installation charges payable?,Yes.,0,20-04-2022
B09P5NCP8L,Include installation charge,No.,0,20-04-2022
B09P5NCP8L,Is 3 mtr copper wire included ?,"Yes, along both of the units.",0,20-04-2022
B09P5NCP8L,The conneting copper pipes are missing what to do has to pay more for the missing copper standards pipes how to get refund for that,"Simple, return the whole package back.",0,20-04-2022
B09P5NCP8L,What is the installation cost of this AC,Approximate ₹1200-2000.,0,20-04-2022
B09P5NCP8L,Stabilizer requirements in this ac,No.,0,20-04-2022
B09P5NCP8L,Is it coming up with WiFi controller ?,We have install App and setup on own,0,25-04-2022
B09P5NCP8L,humicon mode which i see on the remote?,Yes,0,25-04-2022
B09P5NCP8L,Isme extra pay kitna hota h,2500,0,25-04-2022
B09P5NCP8L,What will be the cost of installation beyond standard installation (sq. Feet wise for copper wire and other materials used) ??,"Depends areawise... App cost for stand 700 (wall stand) or 1000 (handing stand), 300 per sq feet for pipe ,wall drill charge extra may be app 1000 or 1500",0,21-05-2022
B09P5NCP8L,Warranty of compressor for how much time,10 years,0,21-05-2022
B09P5NCP8L,If any problem comes after installation or if any internal fault is detected then who will pay for installation,LLOYD engineer will look after that and reinstallation will be done by company,0,21-05-2022
B09P5NCP8L,What its power consumption?,746 watts,0,09-04-2022
B09P5NCP8L,Is installation compulsory,"No, Not at all",0,08-04-2022
B09P5NCP8L,Copper wire missing :( what’s the resolution on this? Where should I file a complaint and how do I get reimbursed for the additional charge?,The company representative came for fitting open the packets no copper pipe he took extra ₹2250 fitted and said Amazon will refund ₹2250 but no process no one respond,0,08-04-2022
B09P5NCP8L,What Is the noise level inside and outside? Inside noise is just 32db?,Yes.. u will not hear any noise inside,0,21-05-2022
B09P5NCP8L,What is the waranty period for the condenser and indoor unit seperately? Is this fully copper condensor?,Yes copper condenser . 10 yrs,0,21-05-2022
B09P5NCP8L,It works in winter also?,No it do not have heater in it,0,03-07-2022
B08V8J5N7P,Two ton ac kitna area cool karega,Next level thanda karega buy it,0,17-04-2022
B09SGNMD7R,It can be install in varticaly,No as far as I know,0,28-06-2022
B09SGNMD7R,How much down payment of windows ac,As per price quoted by amazon,0,16-06-2022
B09SGNMD7R,Can we added gst no,What you pay Amazon is the final price which would include GST,0,13-06-2022
B09SGNMD7R,How to avail 1 year warranty on AC and 5 year warranty on the compressor??,You have to call service,0,13-06-2022
B09SGNMD7R,Stabiliser is necessary ?,Yes,0,16-06-2022
B09SGNMD7R,Is there any need of stabilizer?,Preferable,0,16-06-2022
B09SGNMD7R,Manufacturing year,2021,0,16-06-2022
B09SGNMD7R,Remote will come with digital screen?,"Yes, I received  it with digital screen",0,20-05-2022
B09SGNMD7R,Remote is digital or not?,Yes it's degital,0,20-05-2022
B09SGNMD7R,Need stabilizer..?,Yes.,0,19-05-2022
B09SGNMD7R,Condensor is copper or aluminium?,It's copper,0,17-05-2022
B09SGNMD7R,Product have remote control or not,Yes,0,12-05-2022
B09SGNMD7R,Size of ac for fitting in wall,Worst company and services.,0,11-05-2022
B09SGNMD7R,Why is 2021 model expensive as compared to 2022,Good,0,20-05-2022
B09SGNMD7R,When would installation team from lloyd come?,My own arrangements..no call came from lloyds,0,03-05-2022
B09SGNMD7R,Urgent dilevery,Yes,0,03-05-2022
B09SGNMD7R,How to free service,Chargeable,0,17-05-2022
B09SGNMD7R,Why 2022 model 3 star is cheaper than 2021 model,Yes,0,17-05-2022
B09SGNMD7R,What's the Installation fee? Can I get it installed by my own technician?,With own technician..cheaper 1000,0,03-05-2022
B09SGNMD7R,"Who will install this ac? I have ordered this and collected this today. Now, who will install this?",You can contact customer care,0,03-05-2022
B09SGNMD7R,Who will install the AC?,Engeeneer,0,17-05-2022
B09SGNMD7R,इसके लिए best stablizer konsa h,We have Candes purchased from Amazon too.,0,19-05-2022
B09SGNMD7R,Installation included in the price,Nope you have to pay extra for installment,0,20-05-2022
B09SGNMD7R,Installation charges??,You can check it during ordering  of the ac.,0,20-05-2022
B09SGNMD7R,Who will do the installation,The company guys will come & do the installation.,0,19-05-2022
B09SGNMD7R,Can I install it from outside?,"Yes, I got it installed from outside. Amazon installation person did not respond for 4 days straight.",0,04-07-2022
B09SGNMD7R,This model glw18b3ywses remote is simpe or digital,It is a simple one without any digital display. It is enough though.,0,06-07-2022
B09SGLJVLS,Power consumption for one hour,Can't really help u with that as could not keep the AC on for an hour... It cools the room really fast that too keeping the temperature at 24,0,03-06-2022
B09SGLJVLS,Installation  process?,"After delivery, call Havells and they will take care of the installation plus they’ll register your product for warranty too.",0,02-06-2022
B09SGLJVLS,Is the stand for ac is provided,No,0,31-05-2022
B09SGLJVLS,Stabilizer specificatoon with this modelA: Model no. …,No comments,0,31-05-2022
B09SGLJVLS,"Technician for installation is not comming, they have cancelled my appointment. What happens if i get installed by myself?",Technician for installation four days installation,0,31-05-2022
B09SGLJVLS,What is the year of manufacturing?,Installation service is veryvery poor for that reason pls don't buy it brand,0,22-05-2022
B09SGLJVLS,Is stablizer in the box,No,0,31-05-2022
B09SGLJVLS,Is there any need for steblizer for this model?,Yes,0,22-05-2022
B09SGLJVLS,Is the remote have digital screen or not?,Yes,0,20-05-2022
B09SGLJVLS,Need stabilizer or not?,Needed,0,22-05-2022
B09SGLJVLS,Can i use v guard  vnd 400 plus steplizer for this ac ?,Yes u can,0,22-05-2022
B09SGLJVLS,Why is bajaj finance - no cost emi payment mode is not available?,Online payment,0,31-05-2022
B09SGLJVLS,How should i buy without paying gst as it is showing 2 price option with gst and without gst for business customers,GST payment,0,31-05-2022
B09SGLJVLS,Shall we have to call for get installation for window AC,Yes,1,03-06-2022
B09SGLJVLS,What is power consumption per hour ?,I didn't see the wattage so can't tell you precisely but it consumes very less power.,0,14-05-2022
B09SGLJVLS,What is the max ampere or watts of electricity consumption on full load,1500 watt or 7 amps at 220 volt,0,07-05-2022
B09SGLJVLS,Is this ac fit both type horizontal and vertical  ?,Only horizontally,0,07-05-2022
B09SGLJVLS,Can i use v guard  vnd 400 plus steplizer for this ac ?,Model no. VG400AE10 by v guard I am using. It is working fine.,0,05-05-2022
B09SGLJVLS,Installation charges free or not,Not free,0,07-05-2022
B09SGLJVLS,Installation,You have to pay,0,07-05-2022
